[2025-07-10 14:04:28] [INFO    ] discord.client: logging in using static token
[2025-07-10 14:06:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 44, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:06:24.462000+00:00', 'pinned': False, 'nonce': '1392945062911934464', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392933600206262313'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392945070444904570', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!roledelete hell', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:22] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:06:22] [DEBUG   ] discord.client: Dispatching event command
[2025-07-10 14:06:22] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages with {"embeds":[{"flags":0,"color":16711680,"type":"rich","description":"you can only delete roles you made\nto make a role use `!rolecreate`","title":"no grief :3"}],"content":null,"components":[],"nonce":"16924713540577769935","enforce_nonce":true,"tts":false} has returned 200
[2025-07-10 14:06:22] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'no grief :3', 'description': 'you can only delete roles you made\nto make a role use `!rolecreate`', 'color': 16711680, 'content_scan_version': 0}], 'timestamp': '2025-07-10T19:06:24.541000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1392945070776520816', 'channel_id': '1392891861718269994', 'author': {'id': '1392892093902360626', 'username': 'bjhuygfrde56f7gyhu', 'avatar': None, 'discriminator': '2114', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '16924713540577769935'}
[2025-07-10 14:06:22] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-10 14:06:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 45, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:06:24.541000+00:00', 'pinned': False, 'nonce': '16924713540577769935', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392893109003878464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:39:56.068867+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392945070776520816', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'no grief :3', 'id': '1392945070776520817', 'description': 'you can only delete roles you made\nto make a role use `!rolecreate`', 'content_scan_version': 0, 'color': 16711680}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'bjhuygfrde56f7gyhu', 'public_flags': 0, 'primary_guild': None, 'id': '1392892093902360626', 'global_name': None, 'display_name_styles': None, 'discriminator': '2114', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:22] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:06:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 46, 'op': 0, 'd': {'user_id': '876561372354318396', 'timestamp': 1752174393, 'member': {'user': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name': 'Jayden', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'roles': ['1392933600206262313'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1392891861718269994', 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:31] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-10 14:06:31] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-10 14:06:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 46.
[2025-07-10 14:06:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:06:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 47, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:06:36.442000+00:00', 'pinned': False, 'nonce': '1392945112954175488', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392933600206262313'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:34:58.425000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392945120692932608', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!rolehelp', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'jaydenpoopy', 'public_flags': 64, 'primary_guild': None, 'id': '876561372354318396', 'global_name': 'Jayden', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b00837b7231b2b6bad16216f95d385d9'}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:34] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:06:34] [DEBUG   ] discord.client: Dispatching event command
[2025-07-10 14:06:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 48, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-10T19:06:36.581000+00:00', 'pinned': False, 'nonce': '5568586035832641805', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1392893109003878464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-10T15:39:56.068867+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1392945121275674715', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Role help', 'id': '1392945121275674716', 'description': '!rolecreate `<hex color>` `<role name>` this is to create a role, make sure you use hex numbers\n!roledelete `<name>` you can only delete roles that you created', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1392891861718269994', 'author': {'username': 'bjhuygfrde56f7gyhu', 'public_flags': 0, 'primary_guild': None, 'id': '1392892093902360626', 'global_name': None, 'display_name_styles': None, 'discriminator': '2114', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1392891861256900628'}}
[2025-07-10 14:06:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-10 14:06:34] [DEBUG   ] discord.client: Dispatching event message
[2025-07-10 14:06:34] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages with {"embeds":[{"flags":0,"color":65280,"type":"rich","description":"\n!rolecreate `<hex color>` `<role name>` this is to create a role, make sure you use hex numbers\n!roledelete `<name>` you can only delete roles that you created","title":"Role help"}],"content":null,"components":[],"nonce":"5568586035832641805","enforce_nonce":true,"tts":false} has returned 200
[2025-07-10 14:06:34] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1392891861718269994/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Role help', 'description': '!rolecreate `<hex color>` `<role name>` this is to create a role, make sure you use hex numbers\n!roledelete `<name>` you can only delete roles that you created', 'color': 65280, 'content_scan_version': 0}], 'timestamp': '2025-07-10T19:06:36.581000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1392945121275674715', 'channel_id': '1392891861718269994', 'author': {'id': '1392892093902360626', 'username': 'bjhuygfrde56f7gyhu', 'avatar': None, 'discriminator': '2114', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '5568586035832641805'}
[2025-07-10 14:06:34] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-10 14:07:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 48.
[2025-07-10 14:07:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:07:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 48.
[2025-07-10 14:07:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:08:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 48.
[2025-07-10 14:08:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:09:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 48.
[2025-07-10 14:09:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:09:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 48.
[2025-07-10 14:09:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-10 14:10:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 48.
[2025-07-10 14:10:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
